property_id;activation_year;building_value;land_value;renovation_cost;property_type;land_area_m2;building_area_m2;condition;settlement_type;city;county;annual_cost;ksh_price_m2;baseline_value;ml_prediction;modifier;final_value;ksh_source_level;total_cost;package_ids;works
ID6184;2022;541576.521775638;9.523084914416376;0.0;Lakóház;967.5874348745748;115.2995313024818;3;Község;Tarhos;Békés vármegye;428613.9494125642;290366.0;33479064.0;1863140.0;0.556;18611834.0;national;23979169.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6185;2022;251560.8329724504;16.02954961440704;877928.0919122106;Lakóház;757.3272790508245;52.0;3;Község;Zsadány;Békés vármegye;165597.34627529664;290366.0;15099032.0;347140.0;0.104;1563955.0;national;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6186;2022;4369847.764532267;11.570563512559806;0.0;Lakóház;1477.6347665105895;123.17434620113804;3;Község;Békéssámson;Békés vármegye;472834.61848266656;96000.0;11824737.0;3943817.0;1.177;13914851.0;city;25616916.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6187;2022;715277.7574986493;7.445676483731911;0.0;Lakóház;889.5623057756419;95.03063041688284;3;Község;Nagybánhegyes;Békés vármegye;356502.94042540464;290366.0;27593664.0;2047592.0;0.611;16858658.0;national;19763788.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6188;2022;859688.4948658155;32.266482455969765;0.0;Lakóház;3316.067506071208;52.0;3;Község;Magyarbánhegyes;Békés vármegye;188237.09737835408;290366.0;15099032.0;797224.0;0.238;3591697.0;national;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6189;2022;531269.224454827;49.46790028642227;0.0;Lakóház;1959.9859590297417;64.68509793460213;2;Község;Lőkösháza;Békés vármegye;212563.84681908856;290366.0;18782353.0;1151714.0;0.344;6454536.0;national;19186386.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6190;2022;290788.6306482722;27.598946037211093;0.0;Lakóház;2635.0310710111867;52.0;1;Község;Magyarbánhegyes;Békés vármegye;254240.9054105901;290366.0;15099032.0;460457.0;0.137;2074477.0;national;15423832.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6191;2022;1367885.75303764;23.63585653774702;0.0;Lakóház;2507.068102602917;124.48659433134894;2;Község;Magyarbánhegyes;Békés vármegye;523165.349673015;290366.0;36146674.0;2102744.0;0.627;22679056.0;national;36924236.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6192;2022;393008.4810107213;10.829390373500232;0.0;Lakóház;936.1689437043852;52.0;3;Község;Bucsa;Békés vármegye;180285.0064984252;131000.0;6812000.0;539661.0;0.161;1096897.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6193;2022;1439024.466982452;7.858366076578491;0.0;Lakóház;818.0690195073435;52.0;1;Község;Kisdombegyház;Békés vármegye;334087.494781772;290366.0;15099032.0;1513445.0;0.452;6818454.0;national;15423832.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6194;2022;1971193.2927457043;12.89153404858665;0.0;Lakóház;1337.2815492316815;116.35935879115114;3;Község;Magyarbánhegyes;Békés vármegye;449161.99098210665;290366.0;33786802.0;5258893.0;1.569;53016575.0;national;24199584.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6195;2022;990170.6155977856;37.026128885383294;0.0;Lakóház;2028.1601539718656;52.0;1;Község;Bélmegyer;Békés vármegye;303788.66895636206;290366.0;15099032.0;360261.0;0.107;1623066.0;national;15423832.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6196;2022;523638.3178640324;36.92308428879456;0.0;Lakóház;1977.6444115929512;55.41523041743683;3;Község;Kunágota;Békés vármegye;164203.93742350972;83000.0;4599464.0;2041226.0;0.609;2801358.0;city;11524862.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6197;2024;656055.2648482537;22015.473902689213;0.0;Lakóház;1682.918886714349;52.0;2;Község;Okány;Békés vármegye;283582.7890131754;103000.0;5356000.0;1104428.0;0.33;1765014.0;city;15423832.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6198;2022;676621.5457935613;27845.91839462993;0.0;Lakóház;2133.0322888442693;66.04712682478618;3;Község;Csanádapáca;Békés vármegye;213353.26510389103;290366.0;19177840.0;1442278.0;0.43;8253137.0;national;13736007.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6199;2022;1156146.2934349924;4.796871415960125;0.0;Lakóház;684.5437704497551;52.0;3;Község;Csabaszabadi;Békés vármegye;203957.4390026853;290366.0;15099032.0;954860.0;0.285;4301887.0;national;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6200;2022;1656894.6202446842;62.58131553056028;0.0;Lakóház;2396.3880479357176;62.57627950119071;3;Község;Telekgerendás;Békés vármegye;222081.99720757635;212000.0;13266171.0;2021751.0;0.603;8002829.0;city;13014165.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6201;2022;2197916.193528693;20.30982953549413;0.0;Lakóház;1014.86138270906;90.84938011346988;3;Község;Csabaszabadi;Békés vármegye;368247.4312619382;290366.0;26379571.0;2122058.0;0.633;16703034.0;national;18894202.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6202;2022;1902495.7709678437;19118.444808415305;0.0;Lakóház;1502.263881819941;122.03229828226094;3;Község;Méhkerék;Békés vármegye;510657.6393284588;129000.0;15742166.0;2567139.0;0.766;12058246.0;city;25379401.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6203;2022;1088489.0935017592;36.27090130224591;0.0;Lakóház;1409.7788856524287;163.4311531755403;3;Község;Lőkösháza;Békés vármegye;531205.1761932909;290366.0;47454850.0;2244586.0;0.67;31782430.0;national;33989238.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6204;2022;1263283.225000412;1.9926657438304536;0.0;Lakóház;341.42728118954045;75.8907989626122;3;Község;Nagykamarás;Békés vármegye;297612.07248695235;290366.0;22036108.0;1648330.0;0.492;10838004.0;national;15783224.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6205;2022;1540014.003117594;2.208256786637361;0.0;Lakóház;1404.9469074295782;104.72694663155862;3;Község;Magyarbánhegyes;Békés vármegye;380247.6336420361;290366.0;30409145.0;4755253.0;1.419;43146755.0;national;21780359.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6206;2022;784463.3882643163;12.494311507208003;0.0;Lakóház;1476.3244247761013;192.96546896463255;3;Község;Csanádapáca;Békés vármegye;674854.3645281895;290366.0;56030611.0;2664620.0;0.795;44548277.0;national;40131573.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6207;2022;1880961.1441507495;22259.20751819994;0.0;Lakóház;2276.006040994221;157.9332910755501;2;Község;Magyarbánhegyes;Békés vármegye;645502.4498282741;290366.0;45858458.0;4056264.0;1.21;55502932.0;national;46844932.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6208;2022;853823.6763333171;20.141806898363253;0.0;Lakóház;1588.2523839219282;108.03956783488655;3;Község;Köröstarcsa;Békés vármegye;400046.2793126237;98000.0;10587878.0;1750612.0;0.522;5530560.0;city;22469294.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6209;2022;2350190.196893566;16.65397101339646;0.0;Lakóház;858.2540449959201;92.82966932567888;3;Község;Nagykamarás;Békés vármegye;342544.26879641035;290366.0;26954580.0;3483615.0;1.039;28017733.0;national;19306048.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6210;2022;0.0;32.17329732639783;0.0;Lakóház;1584.0369133454772;96.8721824831042;3;Község;Magyarbánhegyes;Békés vármegye;280378.06431922584;290366.0;28128388.0;679531.0;0.203;5703272.0;national;20146781.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6211;2022;836324.8214280104;25.61925762346117;923348.985488975;Lakóház;1653.205344721829;138.27118769631983;3;Község;Köröstarcsa;Békés vármegye;619527.8168452672;98000.0;13550576.0;3711700.0;1.107;15007244.0;city;28756649.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6212;2022;219403.5350220636;2.507102856519454;0.0;Lakóház;584.4483707236964;145.6965871246017;3;Község;Szabadkígyós;Békés vármegye;637350.3515263327;173000.0;25205510.0;3703195.0;1.105;27851104.0;city;30300930.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6213;2022;1989428.704944683;15.754134280309382;0.0;Lakóház;1186.7603859955505;89.40004494743422;2;Község;Tarhos;Békés vármegye;404413.1849923421;290366.0;25958733.0;2108576.0;0.629;16332136.0;national;26517139.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6214;2022;873663.7273260907;37.66311167251083;0.0;Lakóház;1924.384828204656;90.85767688406663;3;Község;Sarkadkeresztúr;Békés vármegye;286780.55934806843;91000.0;8268049.0;1517004.0;0.453;3742484.0;city;18895927.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6215;2022;558798.4164903524;10.36203864512597;0.0;Lakóház;1093.6640799913573;58.27675264343596;3;Község;Köröstarcsa;Békés vármegye;193245.6927037741;98000.0;5711122.0;2187908.0;0.653;3728385.0;city;12119981.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6216;2022;2143536.1876281057;2.33610232028255;0.0;Lakóház;295.90723289603216;83.42531054517622;2;Község;Csanádapáca;Békés vármegye;329942.5563159879;290366.0;24223874.0;3237219.0;0.966;23398387.0;national;24744960.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6217;2022;1866222.4822673365;10.095538009960697;0.0;Lakóház;1116.959962644726;131.89250883010644;2;Község;Szabadkígyós;Békés vármegye;643651.6429329945;173000.0;22817404.0;6697715.0;1.998;45599827.0;city;39120920.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6218;2022;4290800.184895915;30.150589503967318;0.0;Lakóház;1120.9341778788917;213.75355507893352;3;Község;Lőkösháza;Békés vármegye;764984.9159537285;290366.0;62066765.0;6293372.0;1.878;116550150.0;national;44454930.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6219;2022;878057.7587243986;2.1141168322696706;0.0;Lakóház;831.3382403277525;182.48917124525988;3;Község;Kunágota;Békés vármegye;582943.2545514147;83000.0;15146601.0;3010301.0;0.898;13604904.0;city;37952788.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6220;2022;3065480.9365723385;8.694469759261754;0.0;Lakóház;675.0590952948202;192.45660644332577;3;Község;Magyarbánhegyes;Békés vármegye;752683.3769539647;290366.0;55882855.0;3545629.0;1.058;59121048.0;national;40025743.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6221;2022;504354.4527896265;12.118235036561533;0.0;Lakóház;1423.5977042948227;68.92846012606441;3;Község;Kunágota;Békés vármegye;235192.97743196797;83000.0;5721062.0;1298902.0;0.388;2217294.0;city;14335246.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6222;2022;1003946.9964503688;6.328371798568953;0.0;Lakóház;490.0296688337106;125.9993484488401;3;Község;Lőkösháza;Békés vármegye;415410.2539757696;290366.0;36585927.0;2132292.0;0.636;23277216.0;national;26204440.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6223;2022;525927.4847319715;14.636122622110978;0.0;Lakóház;982.922881183975;52.0;2;Község;Okány;Békés vármegye;208840.0427764633;103000.0;5356000.0;885032.0;0.264;1414393.0;city;15423832.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6224;2022;862058.7968294353;5.309912132598393;0.0;Lakóház;645.8928066833377;144.47544537505237;3;Község;Szabadkígyós;Békés vármegye;451954.6981455517;173000.0;24994252.0;3627366.0;1.082;27052150.0;city;30046966.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6225;2022;1336359.242689564;18.170661638372135;0.0;Lakóház;3142.216086117494;132.48186990049993;3;Község;Magyarbánhegyes;Békés vármegye;453171.2253546929;290366.0;38468231.0;1870616.0;0.558;21471236.0;national;27552628.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6226;2022;1175876.9966923206;11.03076176748018;0.0;Lakóház;1118.3239345252125;77.38184506626631;3;Község;Bélmegyer;Békés vármegye;215034.7871338259;290366.0;22469057.0;2145954.0;0.64;14387175.0;national;16093321.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6227;2022;1626899.2497021384;8.663212767524382;0.0;Lakóház;504.36095521749473;52.0;3;Község;Szabadkígyós;Békés vármegye;162989.88448537505;173000.0;8996000.0;1427639.0;0.426;3832112.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6228;2022;1209995.4868001402;23.229980818540525;0.0;Lakóház;1217.9035874453848;99.62677424551424;3;Község;Magyarbánhegyes;Békés vármegye;341060.95621397987;290366.0;28928228.0;3700790.0;1.104;31943801.0;national;20719661.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6229;2022;418520.66392306046;4.3067458865074455;964430.1793267915;Lakóház;513.43039050428;52.0;3;Község;Okány;Békés vármegye;222974.8341289217;103000.0;5356000.0;799120.0;0.238;1277095.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6230;2022;379122.19676662;14489.521127127584;0.0;Lakóház;1137.4509692878507;52.0;3;Község;Kunágota;Békés vármegye;193193.2202465684;83000.0;4316000.0;999498.0;0.298;1287163.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6231;2022;1488259.8587750602;13.420152942573251;0.0;Lakóház;334.3299644088854;144.74005780764222;1;Község;Kunágota;Békés vármegye;720710.8639156108;83000.0;12013425.0;3568313.0;1.065;12790870.0;city;42931659.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID6232;2022;1358928.9360130143;31.611823357802383;0.0;Lakóház;813.7522577514403;80.30500403995586;3;Község;Magyarbánhegyes;Békés vármegye;312462.0419360646;290366.0;23317843.0;1974921.0;0.589;13740685.0;national;16701258.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6233;2022;326398.734249254;5.763125249968442;0.0;Lakóház;845.2101423204681;52.0;3;Község;Sarkadkeresztúr;Békés vármegye;218510.95253855825;91000.0;4732000.0;740898.0;0.221;1046100.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6234;2022;2267518.730783168;7.895186689464946;0.0;Lakóház;712.8706502980116;145.92868184292715;3;Község;Csabaszabadi;Békés vármegye;558551.7541610266;290366.0;42372728.0;2582574.0;0.771;32651977.0;national;30349200.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6235;2022;2241079.798266859;13106.337774276926;0.0;Lakóház;967.5011877551586;127.84871641342944;3;Község;Kunágota;Békés vármegye;513077.4906462611;83000.0;10611443.0;2984653.0;0.891;9450149.0;city;26589058.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6236;2022;528697.2387479107;13.22025037574976;0.0;Lakóház;1100.817633805493;52.0;3;Község;Kunágota;Békés vármegye;189366.81965426292;83000.0;4316000.0;970188.0;0.289;1249418.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6237;2022;1330510.144885877;33086.5528365345;0.0;Lakóház;2365.9578320433143;191.9017297857634;3;Község;Szabadkígyós;Békés vármegye;705371.5773929437;173000.0;33198999.0;2316082.0;0.691;22942949.0;city;39910344.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6238;2022;456036.3522004103;11.40326929666348;515091.2710525444;Lakóház;2391.5417207151745;52.0;3;Község;Magyarbánhegyes;Békés vármegye;188347.96024542005;290366.0;15099032.0;910533.0;0.272;4102185.0;national;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6239;2022;813977.9321925713;28.661514108662548;0.0;Lakóház;744.9080041083637;77.14305104279673;3;Község;Csabaszabadi;Békés vármegye;314730.3581309578;290366.0;22399719.0;1609587.0;0.48;10757894.0;national;16043658.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID6240;2022;262376.24054336775;33.77540741392493;0.0;Lakóház;1529.6206461878385;52.0;3;Község;Bucsa;Békés vármegye;140440.69759826286;131000.0;6812000.0;1569031.0;0.468;3189162.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
